,Symbol,ShortName,SocialCreditCode,CustomerFlag,full_name,customer_code
254,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTEyMjg1MTE1MQ=='
255,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTMyNTA0NTY5OA=='
256,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTM4MDM3ODY4MQ=='
257,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTkxMzI5MjU0OQ=='
258,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTkxNTU4NzU2Mg=='
259,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NjMxMTU4NDQwNQ=='
260,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDEwNDY5NzE0NQ=='
261,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI4Njc3MDM3Nw=='
262,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDExMzk5Njc2MQ=='
263,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDUzMDE4MjM1Mg=='
264,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDU5MDM1NjczNw=='
265,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTE2MDY4MDIwNQ=='
266,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTMwMDI3NzI0NQ=='
267,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTMxMzUwMjM5MA=='
268,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'OTMxMTA0NzA2Ng=='
269,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDEwNjk1MzMyOQ=='
270,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIzMjgxNjM2NQ=='
271,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI0MjczOTE5Nw=='
272,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDUzMDE4MTc1MA=='
273,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTIzMTQzMjYwOA=='
274,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTMxMzQ5NjQ3Mg=='
275,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTM1MjM3NTAyNg=='
276,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTQ2MDM3NTU4MQ=='
277,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTkxNTU4ODUyNA=='
278,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDEwOTc5MjcyNQ=='
279,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIxNDUxMTgzMw=='
280,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI0MjUxMTAyMw=='
281,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI1NTA0MjQ4MA=='
282,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI4NjMzNDI0Mg=='
283,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI5NDg3MDI0Mg=='
284,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDUyMDI2NjA2OQ=='
285,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTE5MjEyNzk2Ng=='
286,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTE5MjE2NTE2MA=='
287,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTM2MjIzMTY4MA=='
288,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTM4MDM3OTMwMA=='
289,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTQ2MDM3NDIyNw=='
290,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTc5NjI4NTcwNQ=='
291,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'OTcxMDE4MzkxNw=='
292,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIwMTQxODM5NQ=='
293,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIxNjc2MDc5Mw=='
294,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIyNTk2NDE2Mg=='
295,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI1MTg2MzE1Ng=='
296,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI1NTA0NjAzNg=='
297,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDMyMDQ4NjU1MA=='
298,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTkxNTU4OTc2MA=='
299,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIwMjIyNTE1Mw=='
300,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIxOTgyMjQwOA=='
301,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI0NDQ2OTI5Mg=='
302,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI3NjY5MzcwMg=='
303,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI3NjY5NDI2Ng=='
304,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI5NDg3Nzg2Nw=='
305,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MzUxMDI4MzY5OQ=='
306,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MzcxMjY2ODczOQ=='
307,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTEzMjczMDg0Mw=='
308,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTEzMzA2MDk0Nw=='
309,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTE0MTg2NzMxOA=='
310,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTE3MDQ1NTA2Nw=='
311,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTM2MjIyNzkwMg=='
312,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTM5MTgzNzYyNA=='
313,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIwNTQxMDU4MA=='
314,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIyMzIwODQ3Nw=='
315,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI0MzgxOTc0MQ=='
316,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI0NDQ3MzU4Ng=='
317,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI1NTA0NTgyMg=='
318,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDMxMjkyMDEyOQ=='
319,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDMyMDQ4NjUxNg=='
320,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDUzMDA1MjIyNA=='
321,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDU5MDE2OTE1MQ=='
322,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTEyNDY1OTYxNA=='
323,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTEyNDY3Mjk1OA=='
324,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTMxMzQ5OTc4Ng=='
325,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTMxMzUwMzQ3MA=='
326,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NzMxMzkwNTA2Nw=='
327,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'ODUxMDQ2NzE2Nw=='
328,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDEwMDEyNjUxNA=='
329,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDEwMTY2NDY2Mg=='
330,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDEwMjMxMDc5OQ=='
331,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDEwNjk5NzE2NQ=='
332,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIxODcwNjc4MQ=='
333,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIyNTk3MzgyMg=='
334,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI3NjY4OTE3NA=='
335,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI5NDg3NTQ5Ng=='
336,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MzcxMjY2MjYwMw=='
337,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MzcxMjY2ODg1OA=='
338,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDU5MDE2OTEwNw=='
339,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTEwMTg0MjYzNg=='
340,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTEwMjEwNDc5OQ=='
341,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTEwMjY5ODY5Mg=='
342,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTc1MjIzMDMyNw=='
343,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDEwOTM0NTc4Mg=='
344,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIxMDUyMjcxMQ=='
345,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIyMzM5MTQ2OQ=='
346,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI4NTQwMTc1Nw=='
347,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MzUxMTQ1MDczMA=='
348,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDMxMjkyMDI0OA=='
349,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTEyNTg2NDg4Mg=='
350,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTM5MTgzNzYyMQ=='
351,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTQzMDMwNTc3Mw=='
352,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTQzMDMwNzUwNA=='
353,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTcxNTg5MzQxOA=='
354,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI0NDQ3MzYxMw=='
355,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI4NjQ2MDEwMw=='
356,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MzExMzY4MTM4Mg=='
357,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MzUxMTQ1NDQyMQ=='
358,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MzUxMTQ1NDg1MA=='
359,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MzcxMjY2ODg3OA=='
360,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDExMzk5NDMwNA=='
361,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NzEwMTQ2MjYxMg=='
362,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NzMxMjAwNjgwMw=='
363,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIwOTAwNDk1Mg=='
364,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIzNTM2NzcyMA=='
365,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI4NTU4NDU0Ng=='
366,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI4Njc4OTA0MQ=='
367,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI5Mzg0OTA3MQ=='
368,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MzUxMTQ1MzgzNA=='
369,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MzcxMjY1NzU1NA=='
370,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDMxMjkyMTc4Ng=='
371,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDUyMDI2NjA3Mw=='
372,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDU5MDE4MjAyMg=='
373,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTEwMTcyODk4OA=='
374,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTMzMTEwODYzMw=='
375,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTM2MjIzMTUyOA=='
376,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTc3MzE4MTc5Mw=='
377,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NzU1MDgwODg2Mg=='
378,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'ODUxMTM3Mjc1NA=='
379,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIwMDAzMDI3NA=='
380,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIxMjEzMzYwMA=='
381,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDIzNTM2ODYwMw=='
382,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MDI4MzY5Njg3OQ=='
383,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MzExMzY4MjA2Mg=='
384,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'MzcxMjY1Nzk5Mw=='
385,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDExMzk5NDgxNg=='
386,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDMyMDQ4NjU1MQ=='
387,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NDUyMDA5ODIzOQ=='
388,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTEwMzE0NTk2NA=='
389,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTEwMzM1MzI0OA=='
390,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTEyNDU3MTUwNA=='
391,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTMxMzE2NDg4Nw=='
392,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTcxNzEwMDE3Mw=='
393,002612,朗姿股份,9111000079598548XH,1,朗姿股份有限公司,b'NTcxNzEwMDM1Mw=='
394,600511,国药股份,91110000710925737B,1,国药集团药业股份有限公司,b'MDEwMDA2NDIxMg=='
395,600962,国投中鲁,91110000166780051K,1,国投中鲁果汁股份有限公司,b'MDEwMDA2NDQ3Mw=='
396,002771,真视通,91110000722672781M,1,北京真视通科技股份有限公司,b'MDEwMDA2NTAyMQ=='
397,002771,真视通,91110000722672781M,1,北京真视通科技股份有限公司,b'MDEwMDE4MDk5Nw=='
398,002771,真视通,91110000722672781M,1,北京真视通科技股份有限公司,b'MDIxMDE3NTg0Nw=='
399,002771,真视通,91110000722672781M,1,北京真视通科技股份有限公司,b'MDIxMDA3NDc3Mg=='
400,002893,华通热力,91110106745461928Y,1,北京华远意通热力科技股份有限公司,b'MDEwMDA2NTI3Ng=='
401,600361,华联综超,911100001011857375,1,北京华联综合超市股份有限公司,b'MDEwMDA2NTUxMQ=='
402,600361,华联综超,911100001011857375,1,北京华联综合超市股份有限公司,b'MDEwMDE4MTU4MA=='
403,002359,北讯集团,91370000743375970B,1,北讯集团股份有限公司,b'MDEwMDA2ODE3Mg=='
404,300152,科融环境,91320300750041506E,1,徐州科融环境资源股份有限公司,b'MDEwMDA2OTQyMQ=='
405,300152,科融环境,91320300750041506E,1,徐州科融环境资源股份有限公司,b'NTE2MDQzOTExNQ=='
406,600410,华胜天成,91110000633713190R,1,北京华胜天成科技股份有限公司,b'MDEwMDA4NDQ1Mg=='
407,600410,华胜天成,91110000633713190R,1,北京华胜天成科技股份有限公司,b'MDEwMDA3MDc2OA=='
408,002899,英派斯,913702007472052232,1,青岛英派斯健康科技股份有限公司,b'MDIyNTk2Njg0NQ=='
409,002899,英派斯,913702007472052232,1,青岛英派斯健康科技股份有限公司,b'NTUxMzUwODE4Mw=='
410,002899,英派斯,913702007472052232,1,青岛英派斯健康科技股份有限公司,b'MDI1MTg5NTkxNQ=='
411,002899,英派斯,913702007472052232,1,青岛英派斯健康科技股份有限公司,b'MzUxMTQ1MzUwNg=='
412,002899,英派斯,913702007472052232,1,青岛英派斯健康科技股份有限公司,b'MzcxMjMxNjM3MQ=='
413,002899,英派斯,913702007472052232,1,青岛英派斯健康科技股份有限公司,b'MDI0NDQ3MDc3OQ=='
414,002899,英派斯,913702007472052232,1,青岛英派斯健康科技股份有限公司,b'MDIwNjk1MTk2OA=='
415,002899,英派斯,913702007472052232,1,青岛英派斯健康科技股份有限公司,b'MDEwMDA3MzAxMA=='
416,002899,英派斯,913702007472052232,1,青岛英派斯健康科技股份有限公司,b'MDI3NjY5MTIzNg=='
417,603098,森特股份,91110000600093677W,1,森特士兴集团股份有限公司,b'NDI3MDM3ODYwNA=='
418,603098,森特股份,91110000600093677W,1,森特士兴集团股份有限公司,b'NDE3MDMyMjM2Mw=='
419,603098,森特股份,91110000600093677W,1,森特士兴集团股份有限公司,b'MDEwMDA3MzY1OA=='
420,603098,森特股份,91110000600093677W,1,森特士兴集团股份有限公司,b'MDIxMDE0MzMyNA=='
421,603098,森特股份,91110000600093677W,1,森特士兴集团股份有限公司,b'MDI3NjY5ODg1NQ=='
422,600100,同方股份,91110000100026793Y,1,同方股份有限公司,b'MDEwODQ0MTk5OA=='
423,600100,同方股份,91110000100026793Y,1,同方股份有限公司,b'MDEwMDcwMDExMw=='
424,600100,同方股份,91110000100026793Y,1,同方股份有限公司,b'MDEwNDU0MDE4OA=='
425,600100,同方股份,91110000100026793Y,1,同方股份有限公司,b'MDEwMDA3NDQ2NQ=='
426,603859,能科股份,911101117975786690,1,能科科技股份有限公司,b'MDEwMDA3NTIyNg=='
427,600683,京投发展,91330200144052096U,1,京投发展股份有限公司,b'MDEwMDA3NTgwMg=='
428,002063,远光软件,91440400707956364B,1,远光软件股份有限公司,b'MDI0MzkzNTQ3OQ=='
429,002063,远光软件,91440400707956364B,1,远光软件股份有限公司,b'ODUxMTM3NTUwOA=='
430,002063,远光软件,91440400707956364B,1,远光软件股份有限公司,b'OTMxMTA0NzU4OQ=='
431,002063,远光软件,91440400707956364B,1,远光软件股份有限公司,b'MDEwMDA3NjM4MQ=='
432,002063,远光软件,91440400707956364B,1,远光软件股份有限公司,b'NzU2MTIyNTg4MQ=='
433,002063,远光软件,91440400707956364B,1,远光软件股份有限公司,b'NDMxMjc4NDg0Ng=='
434,002063,远光软件,91440400707956364B,1,远光软件股份有限公司,b'NDcxMDgxNTkwOA=='
435,002063,远光软件,91440400707956364B,1,远光软件股份有限公司,b'MzcxMjY2MjQxOA=='
436,002063,远光软件,91440400707956364B,1,远光软件股份有限公司,b'ODUxMTM3NTUzMA=='
437,002063,远光软件,91440400707956364B,1,远光软件股份有限公司,b'NDUxMzUwNzE0MQ=='
438,603861,白云电器,914401011910641611,1,广州白云电器设备股份有限公司,b'MDEwMDA3NzE4Mw=='
439,603861,白云电器,914401011910641611,1,广州白云电器设备股份有限公司,b'MDEwMDIxNDYwNw=='
440,600288,大恒科技,91110000710923360K,1,大恒新纪元科技股份有限公司,b'MDEwMDA3ODc2Nw=='
441,002335,科华恒盛,91350200705404670M,1,科华恒盛股份有限公司,b'MDI3NjExNzY3MA=='
442,002335,科华恒盛,91350200705404670M,1,科华恒盛股份有限公司,b'MDI5NDg3MTI5OQ=='
443,002335,科华恒盛,91350200705404670M,1,厦门科华恒盛股份有限公司,b'MDEwMDA3OTI1Nw=='
444,002335,科华恒盛,91350200705404670M,1,科华恒盛股份有限公司,b'MDIwNzUyMjg3Nw=='
445,002335,科华恒盛,91350200705404670M,1,厦门科华恒盛股份有限公司,b'OTMxMTA0NjUxNg=='
446,002335,科华恒盛,91350200705404670M,1,科华恒盛股份有限公司,b'MDIxMDAwMTI0NA=='
447,002335,科华恒盛,91350200705404670M,1,科华恒盛股份有限公司,b'OTMxMTA0NzE2NA=='
448,002335,科华恒盛,91350200705404670M,1,厦门科华恒盛股份有限公司,b'MDI4NjMwOTQ3OA=='
449,000838,财信发展,911100002051092291,1,财信国兴地产发展股份有限公司,b'MDEwMDA3OTk4MQ=='
450,000838,财信发展,911100002051092291,1,财信地产发展集团股份有限公司,b'NzU1MDA3NDcyNw=='
451,002301,齐心集团,914403007152637013,1,深圳齐心集团股份有限公司,b'MDEwMDA4MDYxMw=='
452,002301,齐心集团,914403007152637013,1,深圳齐心集团股份有限公司,b'NzU1MDEzNDg1Nw=='
453,002301,齐心集团,914403007152637013,1,深圳齐心集团股份有限公司,b'MDIwMDA3NjIwNg=='
454,002301,齐心集团,914403007152637013,1,深圳齐心集团股份有限公司,b'MDEwODc1Njg2Nw=='
455,002301,齐心集团,914403007152637013,1,深圳齐心集团股份有限公司,b'MDIzNTM2ODY0Nw=='
456,002301,齐心集团,914403007152637013,1,深圳齐心集团股份有限公司,b'NzU1MTAxMTU3OA=='
457,002301,齐心集团,914403007152637013,1,深圳齐心集团股份有限公司,b'MDI3NjY5NjIxMA=='
458,002301,齐心集团,914403007152637013,1,深圳齐心集团股份有限公司,b'MzcxMjY2MjgyOA=='
